Tuning L6,L3,W2, from 155 to 165 in 5 steps, Meshsize is 0.001200 m
L3	766.667	L6	170.000	W1	61.667	DB	-5.308	IMP	128.20970
L3	800.000	L6	170.000	W1	61.667	DB	-11.211	IMP	53.62701
L3	833.333	L6	170.000	W1	61.667	DB	-10.837	IMP	27.72861
L3	866.667	L6	170.000	W1	61.667	DB	-5.116	IMP	17.09606
L3	900.000	L6	170.000	W1	61.667	DB	-2.763	IMP	11.67547
L3	700.000	L6	176.667	W1	61.667	DB	-1.810	IMP	248.96804
L3	733.333	L6	176.667	W1	61.667	DB	-2.969	IMP	294.18836
L3	766.667	L6	176.667	W1	61.667	DB	-5.580	IMP	119.08231
L3	800.000	L6	176.667	W1	61.667	DB	-11.910	IMP	53.38066
L3	833.333	L6	176.667	W1	61.667	DB	-11.037	IMP	28.20410
L3	866.667	L6	176.667	W1	61.667	DB	-5.190	IMP	17.64490
L3	900.000	L6	176.667	W1	61.667	DB	-2.833	IMP	12.20706
L3	700.000	L6	183.333	W1	61.667	DB	-1.886	IMP	289.67501
L3	733.333	L6	183.333	W1	61.667	DB	-3.098	IMP	274.71013
L3	766.667	L6	183.333	W1	61.667	DB	-5.780	IMP	114.23150
L3	800.000	L6	183.333	W1	61.667	DB	-12.407	IMP	52.17789
L3	833.333	L6	183.333	W1	61.667	DB	-11.214	IMP	28.67487
L3	866.667	L6	183.333	W1	61.667	DB	-5.274	IMP	18.23242
L3	900.000	L6	183.333	W1	61.667	DB	-2.882	IMP	12.69795
L3	700.000	L6	190.000	W1	61.667	DB	-1.969	IMP	336.24688
L3	733.333	L6	190.000	W1	61.667	DB	-3.228	IMP	254.20389
L3	766.667	L6	190.000	W1	61.667	DB	-6.015	IMP	107.65282
L3	800.000	L6	190.000	W1	61.667	DB	-12.939	IMP	51.28180
L3	833.333	L6	190.000	W1	61.667	DB	-11.298	IMP	29.03261
L3	866.667	L6	190.000	W1	61.667	DB	-5.328	IMP	18.80152
L3	900.000	L6	190.000	W1	61.667	DB	-2.922	IMP	13.19194
L3	700.000	L6	150.000	W1	63.333	DB	-1.664	IMP	5.31545
L3	733.333	L6	150.000	W1	63.333	DB	-1.872	IMP	5.63150
L3	766.667	L6	150.000	W1	63.333	DB	-2.121	IMP	6.13525
L3	800.000	L6	150.000	W1	63.333	DB	-2.384	IMP	6.82237
L3	833.333	L6	150.000	W1	63.333	DB	-2.589	IMP	7.64884
L3	866.667	L6	150.000	W1	63.333	DB	-2.689	IMP	8.70142
L3	900.000	L6	150.000	W1	63.333	DB	-2.636	IMP	9.96470
L3	700.000	L6	156.667	W1	63.333	DB	-1.739	IMP	5.51741
L3	733.333	L6	156.667	W1	63.333	DB	-1.950	IMP	5.84173
L3	766.667	L6	156.667	W1	63.333	DB	-2.206	IMP	6.36464
L3	800.000	L6	156.667	W1	63.333	DB	-2.490	IMP	7.12990
L3	833.333	L6	156.667	W1	63.333	DB	-2.694	IMP	7.99079
L3	866.667	L6	156.667	W1	63.333	DB	-2.778	IMP	9.05988
L3	900.000	L6	156.667	W1	63.333	DB	-2.725	IMP	10.43717
L3	700.000	L6	163.333	W1	63.333	DB	-1.809	IMP	5.70113
L3	733.333	L6	163.333	W1	63.333	DB	-2.037	IMP	6.06862
L3	766.667	L6	163.333	W1	63.333	DB	-2.298	IMP	6.61301
L3	800.000	L6	163.333	W1	63.333	DB	-2.583	IMP	7.39850
L3	833.333	L6	163.333	W1	63.333	DB	-2.796	IMP	8.32912
L3	866.667	L6	163.333	W1	63.333	DB	-2.875	IMP	9.45609
L3	900.000	L6	163.333	W1	63.333	DB	-2.812	IMP	10.92358
L3	700.000	L6	170.000	W1	63.333	DB	-1.731	IMP	214.03837
L3	733.333	L6	170.000	W1	63.333	DB	-2.820	IMP	310.41742
L3	766.667	L6	170.000	W1	63.333	DB	-5.256	IMP	128.03027
L3	800.000	L6	170.000	W1	63.333	DB	-10.757	IMP	54.82381
L3	833.333	L6	170.000	W1	63.333	DB	-11.417	IMP	28.82488
L3	866.667	L6	170.000	W1	63.333	DB	-5.398	IMP	17.64586
L3	900.000	L6	170.000	W1	63.333	DB	-2.855	IMP	11.86992
L3	700.000	L6	176.667	W1	63.333	DB	-1.799	IMP	251.21649
L3	733.333	L6	176.667	W1	63.333	DB	-2.928	IMP	298.03905
L3	766.667	L6	176.667	W1	63.333	DB	-5.454	IMP	120.39490
L3	800.000	L6	176.667	W1	63.333	DB	-11.407	IMP	54.49648
L3	833.333	L6	176.667	W1	63.333	DB	-11.515	IMP	29.02971
